source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread
132.35.39.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
137.130.12.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
165.247.168.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
72.250.16.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
100.16.16.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
193.12.44.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
41.232.98.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
139.45.22.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
2.228.172.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
46.83.213.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
196.201.42.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
36.32.140.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.06738494320312804,0,0,0,0
192.168.2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,124.0,7.0,0.0,71.0,98.0,290.94674725274723,404256.5989010989,676814.6428571428,73574701.0,0.4550064980220483,105.1978021978022,0.0,0.3901098901098901,0.5384615384615384,0.056451612903225805,0.06687777124032412,0,0,0,0
192.168.2.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,126.0,7.0,0.0,71.0,98.0,315.45211731843574,430143.49720670393,734299.6815642458,76995686.0,0.43888400771068625,92.71508379888269,0.0,0.39664804469273746,0.547486033519553,0.05555555555555555,0.06485800561094845,0,0,0,0
192.168.1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,141.0,7.0,0.0,88.0,110.0,336.5332666666667,355428.23333333334,573080.2523809524,74639929.0,0.5050827027535447,106.28095238095239,0.0,0.41904761904761906,0.5238095238095238,0.04964539007092199,0.06450826110784114,0,0,0,0
192.168.2.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,131.0,7.0,0.0,73.0,111.0,302.5981435643564,496625.64356435643,742902.4257425743,100318380.0,0.4310386728550097,97.82178217821782,0.0,0.3613861386138614,0.5495049504950495,0.05343511450381679,0.0643723999994067,0,0,0,0
192.168.2.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,147.0,7.0,0.0,80.0,115.0,312.01052054794525,410641.79452054796,798890.7397260274,89930553.0,0.4827060570669557,93.17351598173516,0.0,0.365296803652968,0.5251141552511416,0.047619047619047616,0.06353306741399656,0,0,0,0
192.168.2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,150.0,7.0,0.0,81.0,119.0,314.3717042253521,371226.5117370892,618167.7464788732,79071247.0,0.4538490039353723,88.63380281690141,0.0,0.38028169014084506,0.5586854460093896,0.04666666666666667,0.06350424754311557,0,0,0,0
192.168.2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,139.0,7.0,0.0,93.0,110.0,268.36421844660197,328892.0922330097,639583.6067961165,67751771.0,0.34548268697047607,87.99029126213593,0.0,0.45145631067961167,0.5339805825242718,0.050359712230215826,0.06322141014649452,0,0,0,0
192.168.1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,138.0,7.0,0.0,79.0,102.0,273.24495897435895,373040.37435897434,486864.11794871796,72742873.0,0.8310852784795533,88.01538461538462,0.0,0.40512820512820513,0.5230769230769231,0.050724637681159424,0.06295359986663052,0,0,1,0
192.168.2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,127.0,7.0,0.0,84.0,96.0,291.78023529411763,472408.89705882355,716762.5539215687,96371415.0,0.6055848056719096,97.11274509803921,0.0,0.4117647058823529,0.47058823529411764,0.05511811023622047,0.0626214923111672,0,0,0,0
192.168.2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,137.0,7.0,0.0,70.0,104.0,316.61846632124355,467148.79274611396,707628.8911917098,90159717.0,0.4142960453161843,120.29533678756476,0.0,0.3626943005181347,0.538860103626943,0.051094890510948905,0.061957001452317195,0,0,0,0
1.54.104.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,1.3333333333333333,0.06182667374927053,0,0,0,0
192.168.1.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,133.0,7.0,0.0,65.0,97.0,275.4549402173913,378307.5652173913,668556.7608695652,69608592.0,0.27792856040766967,92.96195652173913,0.0,0.3532608695652174,0.5271739130434783,0.05263157894736842,0.06171881439004934,0,0,0,0
192.168.2.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,126.0,7.0,0.0,84.0,109.0,310.3328040201005,417037.5326633166,692267.608040201,82990469.0,0.6683660791066188,113.88442211055276,0.0,0.4221105527638191,0.5477386934673367,0.05555555555555555,0.06167142405510606,0,0,1,0
131.43.108.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
218.149.158.200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
197.235.21.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
163.59.39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
134.161.132.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
102.221.48.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
139.30.205.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
19.104.164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
96.59.147.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
49.196.22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
139.150.80.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.0,0.061369347452542744,0,0,0,0
192.168.1.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,135.0,7.0,0.0,68.0,97.0,314.2688418367347,448306.8163265306,761105.6989795918,87868136.0,0.6805791819980903,110.38265306122449,0.0,0.3469387755102041,0.49489795918367346,0.05185185185185185,0.06119158607329822,0,0,1,0
192.168.2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,144.0,7.0,0.0,90.0,113.0,325.0609526066351,378115.8009478673,724360.6682464455,79782434.0,0.6141104665541167,103.41706161137441,0.0,0.4265402843601896,0.5355450236966824,0.04861111111111111,0.061171115380342256,0,0,0,0
192.168.1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,130.0,7.0,0.0,81.0,109.0,335.0794502617801,348936.29319371725,610822.7172774869,66646832.0,0.4571159483663314,90.70157068062828,0.0,0.42408376963350786,0.5706806282722513,0.05384615384615385,0.061170462872447096,0,0,0,0
192.168.2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,138.0,7.0,0.0,77.0,102.0,363.0093796791444,394980.2245989305,768975.320855615,73861302.0,0.34892219532574953,114.45454545454545,0.0,0.4117647058823529,0.5454545454545454,0.050724637681159424,0.06060543620239467,0,0,0,0
192.168.2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,140.0,7.0,0.0,80.0,122.0,295.0902511627907,385836.96744186047,634738.1441860466,82954948.0,0.4894228281300922,98.38139534883722,0.0,0.37209302325581395,0.5674418604651162,0.05,0.060567669109514166,0,0,0,0
192.168.2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,139.0,7.0,0.0,80.0,104.0,312.06095477386935,314773.33165829146,732661.0552763819,62639893.0,0.2824271091232359,111.4070351758794,0.0,0.4020100502512563,0.5226130653266332,0.050359712230215826,0.060346077959490096,0,0,0,0
192.168.1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,140.0,7.0,0.0,82.0,97.0,353.37297029702967,442359.0198019802,849045.8465346535,89356522.0,0.528107021186879,110.75742574257426,0.0,0.40594059405940597,0.4801980198019802,0.05,0.059873239786255805,0,0,0,0
128.166.102.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
166.112.237.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
81.95.71.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
97.230.122.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
78.134.121.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
74.23.234.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
102.69.87.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
106.178.163.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
124.67.182.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
112.52.9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
222.234.127.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
178.216.0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
90.203.103.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
182.177.85.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,2.5,0.059821333336326,0,0,0,0
169.184.104.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,1.3333333333333333,0.059633293333012816,0,0,0,0
192.168.1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,132.0,7.0,0.0,89.0,110.0,295.94952884615384,338786.54326923075,713864.0769230769,70467601.0,0.4561071055957719,78.65865384615384,0.0,0.42788461538461536,0.5288461538461539,0.05303030303030303,0.05957334553974747,0,0,0,0
192.168.2.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,134.0,7.0,0.0,70.0,90.0,306.1924583333333,474924.734375,795831.2760416666,91185549.0,0.7777943022300439,90.734375,0.0,0.3645833333333333,0.46875,0.05223880597014925,0.05947708494505122,0,0,1,0
192.168.1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,129.0,7.0,0.0,73.0,95.0,222.82131818181819,387906.89898989897,586655.2373737374,76805566.0,0.5198467831429602,100.43939393939394,0.0,0.3686868686868687,0.4797979797979798,0.05426356589147287,0.059165291748385807,0,0,0,0
192.168.1.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,131.0,7.0,0.0,71.0,91.0,288.6558287292818,344589.5248618784,641954.2541436465,62370704.0,0.3799438528011657,93.57458563535911,0.0,0.39226519337016574,0.5027624309392266,0.05343511450381679,0.05911523928369733,0,0,0,0
192.168.1.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,148.0,7.0,0.0,88.0,116.0,275.56441013824883,402751.4884792627,690058.9953917051,87397073.0,0.42885651505038047,98.23041474654377,0.0,0.4055299539170507,0.5345622119815668,0.0472972972972973,0.058627291779919655,0,0,0,0
192.168.2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,140.0,7.0,0.0,81.0,95.0,233.955213592233,349035.8883495146,578099.0,71901393.0,0.45344596160789363,84.19417475728156,0.0,0.3932038834951456,0.46116504854368934,0.05,0.05782089847781291,0,0,0,0
195.22.251.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
140.97.255.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
163.49.67.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
91.11.120.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
23.78.130.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
217.155.170.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
30.57.210.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
111.160.166.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
7.225.227.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
69.43.33.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
80.145.146.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,2.0,0.05700509607324733,0,0,0,0
192.168.1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,129.0,7.0,0.0,75.0,89.0,312.02813197969544,373372.6091370558,713613.1878172589,73554404.0,0.39752201606402465,90.78172588832487,0.0,0.38071065989847713,0.4517766497461929,0.05426356589147287,0.056813460993995535,0,0,0,0
192.168.1.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,141.0,7.0,0.0,91.0,105.0,289.1286923076923,384472.5294117647,688691.7285067873,84968429.0,0.42602649834782125,84.99547511312217,0.0,0.4117647058823529,0.4751131221719457,0.04964539007092199,0.05658492381639002,0,0,0,0
192.168.1.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,148.0,7.0,0.0,79.0,112.0,306.2391791044776,407782.184079602,730325.0845771144,81964219.0,0.6849352049898052,109.85572139303483,0.0,0.39303482587064675,0.5572139303482587,0.0472972972972973,0.05640097325242932,0,0,1,0
192.168.2.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,128.0,7.0,0.0,78.0,96.0,223.4452459893048,310040.46524064173,705590.2941176471,57977567.0,0.3538234673552749,84.6096256684492,0.0,0.41711229946524064,0.5133689839572193,0.0546875,0.05617575765208138,0,0,0,0
192.168.2.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,132.0,7.0,0.0,67.0,94.0,319.1675189189189,360117.8378378378,714030.8216216216,66621800.0,0.3471404270505424,106.10810810810811,0.0,0.3621621621621622,0.5081081081081081,0.05303030303030303,0.0559537298864613,0,0,0,0
192.168.1.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,133.0,7.0,0.0,68.0,97.0,279.0707925531915,306457.5478723404,667925.7180851063,57614019.0,0.4027601423275632,98.4627659574468,0.0,0.3617021276595745,0.5159574468085106,0.05263157894736842,0.055651234268315974,0,0,0,0
192.168.2.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,136.0,7.0,0.0,82.0,116.0,322.172558685446,435772.2676056338,676092.2723004695,92819493.0,0.7749661022874785,101.96713615023474,0.0,0.38497652582159625,0.5446009389671361,0.051470588235294115,0.05552237174533459,0,0,1,0
192.168.2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,141.0,7.0,0.0,79.0,103.0,267.89650731707314,334750.63902439026,659415.512195122,68623881.0,0.9862700208648388,98.14146341463415,0.0,0.3853658536585366,0.5024390243902439,0.04964539007092199,0.055405229897369734,0,0,1,0
192.168.1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,148.0,7.0,0.0,79.0,112.0,332.3550289855072,454390.00483091787,798254.3140096618,94058731.0,0.6054478835474414,99.0,0.0,0.38164251207729466,0.5410628019323671,0.0472972972972973,0.054817871603154766,0,0,0,0
192.168.1.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,134.0,7.0,0.0,86.0,96.0,245.93494923857867,315937.192893401,741028.9695431473,62239627.0,0.3242567502972612,85.21827411167513,0.0,0.4365482233502538,0.4873096446700508,0.05223880597014925,0.05421982900467792,0,0,0,0
