entity,timestamp,score,ml_score,rule_score,flags,mitre,source_ip,username,hostname
nabin.joshi@WS-KTM-006,2025-02-24 14:40:19.743,0.0666,0.0666,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
gita.basnet@WS-PKR-010,2025-06-23 13:39:52.822,0.0503,0.0503,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
nabin.joshi@WS-KTM-006,2025-01-24 08:56:50.552,0.1176,0.1176,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
deepak.bhattarai@WS-KTM-003,2025-12-29 12:45:21.912,0.7267,0.7267,0.2,elevated_peer_deviation|ml_anomaly,Valid Accounts:T1078|Anomaly:T0000,192.168.1.13,deepak.bhattarai,WS-KTM-003
ram.thapa@WS-KTM-008,2025-08-13 10:30:09.465,0.1272,0.1272,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.khadka@WS-PKR-011,2026-04-08 12:05:10.106,0.4586,0.4586,0.1,new_resource,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2025-06-06 14:11:46.534,0.1919,0.1919,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
deepak.rai@WS-BTW-013,2025-04-28 12:03:20.475,0.0259,0.0259,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2026-03-30 12:06:02.074,0.0046,0.0046,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
gita.basnet@WS-PKR-010,2025-04-24 15:39:28.278,0.1242,0.1242,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2026-01-19 10:54:24.503,0.95,0.0803,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
admin_db_sync@SRV-SQL-02,2025-08-25 14:05:37.732,0.0084,0.0084,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
anita.magar@WS-KTM-002,2025-12-18 09:09:38.956,0.1321,0.1321,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.khadka@WS-PKR-011,2025-01-17 11:37:09.770,0.1534,0.1534,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
gita.basnet@WS-PKR-010,2025-05-05 17:50:02.355,0.063,0.063,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.rai@WS-KTM-003,2026-01-19 09:32:43.923,0.0354,0.0354,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
gita.basnet@WS-PKR-010,2026-03-26 09:29:44.311,0.0999,0.0999,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
bikash.poudel@WS-KTM-005,2025-02-03 09:47:33.220,0.0708,0.0708,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2025-02-11 11:53:54.335,0.0643,0.0643,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
anita.magar@WS-KTM-002,2025-07-28 12:35:08.949,0.0014,0.0014,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
deepak.bhattarai@WS-KTM-003,2025-04-14 12:51:47.343,1.0,1.0,0.55,off_hours|elevated_peer_deviation,Persistence:T1078|Valid Accounts:T1078,192.168.1.13,deepak.bhattarai,WS-KTM-003
roshan.karki@WS-KTM-001,2025-09-25 13:44:15.063,0.0902,0.0902,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2025-11-20 10:28:04.480,0.1023,0.1023,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-01-14 16:46:46.383,0.0457,0.0457,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
roshan.karki@WS-KTM-001,2025-03-10 14:42:17.678,0.1081,0.1081,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
laxmi.poudel@WS-PKR-009,2025-01-10 15:57:18.693,0.1023,0.1023,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.rai@WS-KTM-003,2026-05-11 17:59:50.723,0.0873,0.0873,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-07-30 08:29:24.730,0.5435,0.5435,0.1,new_resource,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.thapa@WS-KTM-008,2025-09-29 17:42:51.956,0.0625,0.0625,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.khadka@WS-PKR-011,2026-01-22 14:41:41.803,0.0506,0.0506,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
laxmi.poudel@WS-PKR-009,2025-09-25 16:27:36.374,0.1063,0.1063,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.rai@WS-KTM-003,2025-05-30 12:37:22.360,0.0831,0.0831,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
laxmi.poudel@WS-PKR-009,2026-03-16 13:16:10.799,0.0449,0.0449,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2025-07-11 17:07:55.801,0.2664,0.2664,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-04-03 16:18:46.849,0.0745,0.0745,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
gita.basnet@WS-PKR-010,2026-03-09 08:33:06.025,0.1293,0.1293,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
bindu.joshi@WS-PKR-012,2025-12-09 10:07:54.206,0.1358,0.1358,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
suresh.poudel@WS-KTM-004,2025-01-14 16:49:55.133,0.0481,0.0481,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
deepak.rai@WS-BTW-013,2025-04-21 13:31:05.906,0.0177,0.0177,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
roshan.karki@WS-KTM-001,2025-10-17 12:53:37.593,0.1186,0.1186,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
bindu.joshi@WS-PKR-012,2025-09-01 17:20:01.178,0.0622,0.0622,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
anita.magar@WS-KTM-002,2026-01-05 16:47:56.425,0.3152,0.3152,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
sita.basnet@WS-BTW-014,2025-07-28 14:32:49.626,0.3439,0.3439,0.3,,,192.168.10.24,sita.basnet,WS-BTW-014
ram.thapa@WS-KTM-008,2026-04-02 13:25:29.790,0.0622,0.0622,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.thapa@WS-KTM-008,2025-01-20 14:50:45.367,0.1315,0.1315,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.rai@WS-KTM-099,2026-01-26 13:37:51.759,0.95,0.371,0.95,privilege_abuse|honeypot_contact,Privilege Escalation:T1078,192.168.1.99,rekha.rai,WS-KTM-099
nabin.joshi@WS-KTM-006,2026-01-20 09:49:29.885,0.299,0.299,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
deepak.bhattarai@WS-KTM-003,2025-11-13 11:02:37.532,0.8241,0.8241,0.35,high_peer_deviation|ml_anomaly,Valid Accounts:T1078|Anomaly:T0000,192.168.1.13,deepak.bhattarai,WS-KTM-003
deepak.rai@WS-BTW-013,2026-06-02 15:15:13.597,0.0234,0.0234,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2025-02-17 11:25:38.056,0.083,0.083,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2025-08-26 08:33:01.432,0.95,0.1915,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bindu.joshi@WS-PKR-012,2025-02-24 09:24:23.476,0.0398,0.0398,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
rita.regmi@WS-KTM-007,2025-10-22 13:18:41.060,0.25,0.2322,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2025-04-28 17:38:29.333,0.95,0.0833,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
nabin.joshi@WS-KTM-006,2025-12-04 14:44:31.295,0.1925,0.1925,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
bikash.poudel@WS-KTM-005,2025-02-25 16:51:27.489,0.3725,0.3725,0.2,,,192.168.1.15,bikash.poudel,WS-KTM-005
deepak.rai@WS-BTW-013,2025-12-29 12:20:03.028,0.0082,0.0082,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
nabin.joshi@WS-KTM-006,2025-02-14 08:41:23.291,0.1187,0.1187,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
anita.magar@WS-KTM-002,2025-04-10 16:40:22.979,0.1306,0.1306,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2026-03-27 11:40:37.934,0.1997,0.1997,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2025-10-20 16:00:54.110,0.95,0.0999,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
sita.basnet@WS-BTW-014,2025-06-16 11:51:38.141,0.1532,0.1532,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
rita.regmi@WS-KTM-007,2026-06-01 15:23:44.603,0.0308,0.0308,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
gita.basnet@WS-PKR-010,2025-12-15 09:29:04.144,0.1661,0.1661,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
gita.basnet@WS-PKR-010,2025-06-13 08:35:25.345,0.1336,0.1336,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
gita.basnet@WS-PKR-010,2025-12-15 13:00:11.890,0.011,0.011,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rita.regmi@WS-KTM-007,2026-05-26 11:15:47.247,0.3759,0.3759,0.2,elevated_peer_deviation,Valid Accounts:T1078,192.168.1.17,rita.regmi,WS-KTM-007
nabin.joshi@WS-KTM-006,2025-01-20 13:43:22.363,0.0213,0.0213,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
anita.magar@WS-KTM-002,2025-10-31 11:20:32.084,0.2546,0.2546,0.2,,,192.168.1.12,anita.magar,WS-KTM-002
rajan.regmi@WS-BTW-015,2025-03-31 13:42:22.726,0.001,0.001,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
roshan.karki@WS-KTM-001,2025-01-07 16:35:26.012,0.0643,0.0643,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.rai@WS-KTM-099,2025-10-02 13:53:18.345,0.95,0.0509,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rajan.regmi@WS-BTW-015,2025-03-07 14:38:51.252,0.1188,0.1188,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rita.regmi@WS-KTM-007,2025-05-01 10:55:38.711,0.1024,0.1024,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
roshan.karki@WS-KTM-001,2025-09-08 08:30:23.392,0.4479,0.4479,0.3,,,192.168.1.11,roshan.karki,WS-KTM-001
gita.basnet@WS-PKR-010,2026-04-10 16:38:27.101,0.2401,0.2401,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
pumori_batch@SRV-SQL-01,2025-02-25 09:42:37.075,0.0748,0.0748,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
laxmi.poudel@WS-PKR-009,2025-02-18 12:36:25.823,0.0702,0.0702,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
sita.basnet@WS-BTW-014,2025-02-24 12:38:19.360,0.017,0.017,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
bindu.joshi@WS-PKR-012,2025-07-16 09:52:39.640,0.0541,0.0541,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
admin_db_sync@SRV-SQL-02,2025-12-31 10:44:43.099,0.0486,0.0486,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
pumori_batch@SRV-SQL-01,2026-02-26 13:28:50.660,0.0469,0.0469,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
ram.rai@WS-KTM-003,2026-04-27 17:04:10.520,0.1492,0.1492,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
srv_pumori_app@SRV-APP-01,2026-01-27 15:37:55.872,0.0521,0.0521,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
suresh.poudel@WS-KTM-004,2025-05-19 14:58:03.283,0.0529,0.0529,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
sita.basnet@WS-BTW-014,2026-06-20 19:07:59.180,0.6173,0.6173,0.15,off_hours,Persistence:T1078,192.168.10.24,sita.basnet,WS-BTW-014
nabin.joshi@WS-KTM-006,2026-01-29 15:41:44.444,0.1796,0.1796,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2026-05-04 17:56:15.487,0.121,0.121,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
bikash.poudel@WS-KTM-005,2026-02-02 11:16:13.338,0.0325,0.0325,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
admin_db_sync@SRV-SQL-02,2025-06-27 16:10:00.405,0.1523,0.1523,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
rekha.rai@WS-KTM-099,2025-11-07 11:13:35.048,0.95,0.1298,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
laxmi.poudel@WS-PKR-009,2026-01-13 15:31:20.595,0.0774,0.0774,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rita.regmi@WS-KTM-007,2025-08-12 11:47:41.009,0.0153,0.0153,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rita.regmi@WS-KTM-007,2025-08-19 08:59:55.794,0.2917,0.2917,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
gita.basnet@WS-PKR-010,2025-01-20 16:52:44.690,0.0582,0.0582,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rita.regmi@WS-KTM-007,2026-02-10 09:55:17.582,0.0563,0.0563,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
ram.rai@WS-KTM-003,2025-06-09 12:26:43.173,0.0099,0.0099,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
deepak.rai@WS-BTW-013,2025-09-04 15:58:37.146,0.0502,0.0502,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.thapa@WS-KTM-008,2025-02-14 16:19:29.658,0.1747,0.1747,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.thapa@WS-KTM-008,2025-03-24 08:08:23.510,0.0734,0.0734,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.thapa@WS-KTM-008,2025-11-10 17:23:30.566,0.0931,0.0931,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
sita.basnet@WS-BTW-014,2025-04-14 13:41:43.801,0.0395,0.0395,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
nabin.joshi@WS-KTM-006,2026-06-02 15:54:31.890,0.0711,0.0711,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rekha.khadka@WS-PKR-011,2025-01-13 16:49:47.590,0.06,0.06,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-10-07 10:28:22.182,0.1024,0.1024,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
bikash.poudel@WS-KTM-005,2025-04-02 13:45:33.443,0.0095,0.0095,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.khadka@WS-PKR-011,2026-02-12 11:45:24.725,0.0274,0.0274,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
bikash.poudel@WS-KTM-005,2025-04-10 08:19:50.451,0.2461,0.2461,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
suresh.poudel@WS-KTM-004,2025-05-26 08:02:19.504,0.1433,0.1433,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
deepak.rai@WS-BTW-013,2025-04-16 21:50:49.601,0.5234,0.5234,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
laxmi.poudel@WS-PKR-009,2026-01-26 13:06:43.239,0.0298,0.0298,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rita.regmi@WS-KTM-007,2025-12-15 09:48:26.047,0.3981,0.3981,0.3,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.khadka@WS-PKR-011,2025-06-06 12:39:39.098,0.2061,0.2061,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rita.regmi@WS-KTM-007,2025-04-29 17:23:08.873,0.1059,0.1059,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
bikash.poudel@WS-KTM-005,2025-04-03 16:04:46.740,0.1414,0.1414,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
deepak.rai@WS-BTW-013,2025-02-10 16:24:33.783,0.1384,0.1384,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2025-02-12 17:58:56.670,0.2155,0.2155,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.rai@WS-KTM-099,2026-06-12 14:42:12.003,0.95,0.5403,0.95,new_resource|honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
suresh.poudel@WS-KTM-004,2025-02-03 11:23:31.608,0.0078,0.0078,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
srv_pumori_app@SRV-APP-01,2025-11-11 13:30:09.249,0.0547,0.0547,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
suresh.poudel@WS-KTM-004,2025-01-27 14:59:31.786,0.2967,0.2967,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
anita.magar@WS-KTM-002,2025-09-03 10:17:56.643,0.0258,0.0258,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
sita.basnet@WS-BTW-014,2025-01-27 17:59:42.849,0.0589,0.0589,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
deepak.rai@WS-BTW-013,2025-03-24 08:58:49.342,0.0569,0.0569,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
gita.basnet@WS-PKR-010,2025-02-03 11:27:44.604,0.1103,0.1103,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
suresh.poudel@WS-KTM-004,2025-02-12 13:36:08.451,0.1593,0.1593,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rita.regmi@WS-KTM-007,2025-09-02 17:24:14.876,0.2073,0.2073,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
bindu.joshi@WS-PKR-012,2025-01-27 15:06:18.425,0.3804,0.3804,0.3,,,192.168.2.22,bindu.joshi,WS-PKR-012
admin_db_sync@SRV-SQL-02,2025-10-01 16:07:01.844,0.0425,0.0425,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
rita.regmi@WS-KTM-007,2025-05-01 15:58:15.712,0.1159,0.1159,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
sita.basnet@WS-BTW-014,2026-01-19 14:28:55.939,0.25,0.2459,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.10.24,sita.basnet,WS-BTW-014
rajan.regmi@WS-BTW-015,2025-03-06 09:53:57.511,0.0621,0.0621,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
sita.basnet@WS-BTW-014,2025-08-05 07:49:29.564,0.8207,0.8207,0.55,off_hours|large_data_transfer,Persistence:T1078|Exfiltration:T1041,192.168.10.24,sita.basnet,WS-BTW-014
bindu.joshi@WS-PKR-012,2025-11-24 10:40:56.986,0.0346,0.0346,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bikash.poudel@WS-KTM-005,2025-09-01 09:09:16.202,0.1961,0.1961,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
sita.basnet@WS-BTW-014,2026-02-05 10:07:08.549,0.0514,0.0514,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
suresh.poudel@WS-KTM-004,2026-06-22 10:15:12.634,0.0396,0.0396,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
ram.shrestha@WS-KTM-001,2026-05-17 03:24:26.000,0.9995,0.9995,0.35,off_hours|elevated_peer_deviation|ml_anomaly,Persistence:T1078|Valid Accounts:T1078|Anomaly:T0000,192.168.1.11,ram.shrestha,WS-KTM-001
rajan.regmi@WS-BTW-015,2026-06-29 16:38:20.972,0.1631,0.1631,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rekha.khadka@WS-PKR-011,2025-10-13 08:32:14.563,0.0938,0.0938,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
anita.magar@WS-KTM-002,2025-03-18 12:57:34.577,0.0254,0.0254,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bikash.poudel@WS-KTM-005,2025-07-02 08:12:06.497,0.0833,0.0833,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
anita.magar@WS-KTM-002,2026-06-01 17:57:33.819,0.0607,0.0607,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.thapa@WS-KTM-008,2025-07-14 16:39:44.851,0.1213,0.1213,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.rai@WS-KTM-003,2025-04-21 14:45:01.164,0.3776,0.3776,0.3,,,192.168.1.13,ram.rai,WS-KTM-003
ram.rai@WS-KTM-003,2026-01-26 17:18:29.646,0.134,0.134,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-04-17 14:42:38.620,0.3143,0.3143,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.1.15,bikash.poudel,WS-KTM-005
laxmi.poudel@WS-PKR-009,2026-02-19 06:19:55.729,0.4246,0.4246,0.15,off_hours,Persistence:T1078,192.168.2.19,laxmi.poudel,WS-PKR-009
suresh.poudel@WS-KTM-004,2025-10-23 11:19:07.048,0.0369,0.0369,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
bikash.poudel@WS-KTM-005,2026-04-21 16:32:05.406,0.0499,0.0499,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.rai@WS-KTM-099,2026-03-19 08:37:51.641,0.95,0.2947,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
nabin.joshi@WS-KTM-006,2026-03-24 19:58:44.584,0.5396,0.5396,0.15,off_hours,Persistence:T1078,192.168.1.16,nabin.joshi,WS-KTM-006
ram.thapa@WS-KTM-008,2025-10-22 09:25:43.766,0.1007,0.1007,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
anita.magar@WS-KTM-002,2025-06-11 15:26:30.475,0.0353,0.0353,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.shrestha@WS-KTM-001,2026-05-17 03:28:23.000,1.0,0.9904,1.0,unauthorized_pumori|off_hours|high_peer_deviation,Collection:T1005|Persistence:T1078|Valid Accounts:T1078,192.168.1.11,ram.shrestha,WS-KTM-001
rekha.khadka@WS-PKR-011,2025-11-03 17:50:58.695,0.079,0.079,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
anita.magar@WS-KTM-002,2026-01-05 14:09:45.874,0.0279,0.0279,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rekha.rai@WS-KTM-099,2026-06-24 16:05:18.479,0.95,0.0704,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
gita.basnet@WS-PKR-010,2026-05-27 16:53:51.460,0.5334,0.5334,0.1,new_resource,,192.168.2.20,gita.basnet,WS-PKR-010
bindu.joshi@WS-PKR-012,2026-02-19 11:56:19.086,0.1669,0.1669,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
admin.operations@SRV-DC-01,2026-03-08 14:03:10.000,0.9007,0.9007,0.55,elevated_peer_deviation|failed_access_spike,Valid Accounts:T1078|Credential Access:T1110,10.10.1.10,admin.operations,SRV-DC-01
deepak.rai@WS-BTW-013,2025-09-08 10:41:44.005,0.3028,0.3028,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.10.23,deepak.rai,WS-BTW-013
srv_pumori_app@SRV-APP-01,2025-01-13 12:12:35.206,0.0268,0.0268,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
rekha.khadka@WS-PKR-011,2025-12-16 14:46:36.630,0.0758,0.0758,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
bindu.joshi@WS-PKR-012,2025-02-17 13:43:28.239,0.0692,0.0692,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bikash.poudel@WS-KTM-005,2025-02-05 17:39:39.251,0.1067,0.1067,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
suresh.poudel@WS-KTM-004,2025-01-13 10:44:00.167,0.0424,0.0424,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rita.regmi@WS-KTM-007,2026-01-05 12:08:46.637,0.0057,0.0057,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rita.regmi@WS-KTM-007,2025-03-06 11:56:06.816,0.0773,0.0773,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2026-01-07 08:17:31.926,0.95,0.0508,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rekha.khadka@WS-PKR-011,2026-01-29 10:50:44.741,0.1161,0.1161,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-06-02 12:38:29.966,0.278,0.278,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2025-08-15 17:06:59.508,0.1668,0.1668,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2025-02-13 15:14:58.003,0.0834,0.0834,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.rai@WS-KTM-003,2025-01-23 11:53:33.660,0.0496,0.0496,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
gita.basnet@WS-PKR-010,2026-04-29 10:48:45.480,0.036,0.036,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
laxmi.poudel@WS-PKR-009,2025-11-11 17:22:49.722,0.068,0.068,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
rekha.khadka@WS-PKR-011,2026-02-24 15:10:16.212,0.4547,0.4547,0.1,new_resource,,192.168.2.21,rekha.khadka,WS-PKR-011
nabin.joshi@WS-KTM-006,2026-05-27 11:42:52.760,0.2798,0.2798,0.2,,,192.168.1.16,nabin.joshi,WS-KTM-006
laxmi.poudel@WS-PKR-009,2026-03-19 11:39:32.980,0.1667,0.1667,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
laxmi.poudel@WS-PKR-009,2025-06-27 07:43:54.908,0.4806,0.4806,0.15,off_hours,Persistence:T1078,192.168.2.19,laxmi.poudel,WS-PKR-009
ram.rai@WS-KTM-003,2026-01-19 13:11:07.410,0.0169,0.0169,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.thapa@WS-KTM-008,2025-06-23 08:23:15.670,0.101,0.101,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2025-03-21 13:43:33.412,0.2108,0.2108,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.thapa@WS-KTM-008,2025-09-11 15:22:09.282,0.0951,0.0951,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.rai@WS-KTM-003,2025-04-15 08:35:03.301,0.219,0.219,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
